,id,line,class_value,path,testName,verdict,contents,class_name
327,0,0,1,0,0,0,import org.apache.http.client.ClientProtocolException;,build_status
328,0,0,1,0,0,0,import org.apache.http.client.CredentialsProvider;,build_status
329,0,0,1,0,0,0,import org.apache.http.client.config.RequestConfig;,build_status
330,0,0,1,0,0,0,import org.apache.http.client.methods.CloseableHttpResponse;,build_status
331,0,0,1,0,0,0,import org.apache.http.client.methods.HttpGet;,build_status
332,0,0,1,0,0,0,import org.apache.http.impl.client.BasicCredentialsProvider;,build_status
333,0,0,1,0,0,0,import org.apache.http.impl.client.CloseableHttpClient;,build_status
334,0,0,1,0,0,0,import org.apache.http.impl.client.HttpClients;,build_status
335,0,0,1,0,0,0,import org.slf4j.Logger;,build_status
336,0,0,1,0,0,0,"32,17 @@ interface FileDownloader {",build_status
337,0,0,1,0,0,0,    private final ProxyConfig proxy;,build_status
338,0,0,1,0,0,0,    public DefaultFileDownloader(ProxyConfig proxy){,build_status
339,0,0,1,0,0,0,        this.proxy = proxy;,build_status
340,0,0,1,0,0,0,            CloseableHttpResponse response = execute(downloadUrl);,build_status
341,0,0,1,0,0,0,            ReadableByteChannel rbc = Channels.newChannel(response.getEntity().getContent());,build_status
342,0,0,1,0,0,0,"50,40 @@ final class DefaultFileDownloader implements FileDownloader {",build_status
343,0,0,1,0,0,0,"downloadUrl, e);",build_status
344,0,0,1,0,0,0,    private CloseableHttpResponse execute(String requestUrl) throws IOException {,build_status
345,0,0,1,0,0,0,        CloseableHttpResponse response;,build_status
346,0,0,1,0,0,0,        final Logger logger = LoggerFactory.getLogger(FileDownloader.class);,build_status
347,0,0,1,0,0,0,        if(proxy != null) {,build_status
348,0,0,1,0,0,0,"            logger.info(""Downloading via proxy "" + proxy.toString());",build_status
349,0,0,1,0,0,0,            return executeViaProxy(requestUrl);,build_status
350,0,0,1,0,0,0,"            logger.info(""No proxy was configured, downloading directly"");",build_status
351,0,0,1,0,0,0,            response = HttpClients.createDefault().execute(new HttpGet(requestUrl));,build_status
352,0,0,1,0,0,0,        return response;,build_status
353,0,0,1,0,0,0,    private CloseableHttpResponse executeViaProxy(String requestUrl) throws IOException {,build_status
354,0,0,1,0,0,0,        final CloseableHttpClient proxyClient;,build_status
355,0,0,1,0,0,0,        if(proxy.useAuthentication()){,build_status
356,0,0,1,0,0,0,            CredentialsProvider credentialsProvider = new BasicCredentialsProvider();,build_status
357,0,0,1,0,0,0,            credentialsProvider.setCredentials(,build_status
358,0,0,1,0,0,0,"                    new AuthScope(proxy.host, proxy.port),",build_status
359,0,0,1,0,0,0,"                    new UsernamePasswordCredentials(proxy.username, proxy.password)",build_status
360,0,0,1,0,0,0,            );,build_status
361,0,0,1,0,0,0,            proxyClient = HttpClients.custom().setDefaultCredentialsProvider(credentialsProvider).build();,build_status
362,0,0,1,0,0,0,            proxyClient = HttpClients.createDefault();,build_status
363,0,0,1,0,0,0,"        final HttpHost proxyHttpHost = new HttpHost(proxy.host, proxy.port, proxy.protocol);",build_status
364,0,0,1,0,0,0,        final RequestConfig requestConfig = RequestConfig.custom().setProxy(proxyHttpHost).build();,build_status
365,0,0,1,0,0,0,        final HttpGet request = new HttpGet(requestUrl);,build_status
366,0,0,1,0,0,0,        request.setConfig(requestConfig);,build_status
367,0,0,1,0,0,0,        return proxyClient.execute(request);,build_status
368,0,0,1,0,0,0,"        this(workingDirectory, null);",build_status
369,0,0,1,0,0,0,"    public FrontendPluginFactory(File workingDirectory, ProxyConfig proxy){",build_status
370,0,0,1,0,0,0,"20,7 @@ public final class FrontendPluginFactory {",build_status
371,0,0,1,0,0,0,                new DefaultFileDownloader(proxy));,build_status
372,0,0,1,0,0,0,++ b/frontend-plugin-core/src/main/java/com/github/eirslett/maven/plugins/frontend/lib/ProxyConfig.java,build_status
373,0,0,1,0,0,0,"1,32 @@",build_status
374,0,0,1,0,0,0,package com.github.eirslett.maven.plugins.frontend.lib;,build_status
375,0,0,1,0,0,0,public class ProxyConfig {,build_status
376,0,0,1,0,0,0,    public final String protocol;,build_status
377,0,0,1,0,0,0,    public final String host;,build_status
378,0,0,1,0,0,0,    public final int port;,build_status
379,0,0,1,0,0,0,    public final String username;,build_status
380,0,0,1,0,0,0,    public final String password;,build_status
381,0,0,1,0,0,0,"    public ProxyConfig(String protocol, String host, int port, String username, String password) {",build_status
382,0,0,1,0,0,0,        this.protocol = protocol;,build_status
383,0,0,1,0,0,0,        this.host = host;,build_status
384,0,0,1,0,0,0,        this.port = port;,build_status
385,0,0,1,0,0,0,        this.username = username;,build_status
386,0,0,1,0,0,0,        this.password = password;,build_status
387,0,0,1,0,0,0,    public boolean useAuthentication(){,build_status
388,0,0,1,0,0,0,        return username != null && !username.isEmpty();,build_status
389,0,0,1,0,0,0,    @Override,build_status
390,0,0,1,0,0,0,    public String toString() {,build_status
391,0,0,1,0,0,0,"        return ""ProxyConfig{"" +",build_status
392,0,0,1,0,0,0,"                ""protocol='"" + protocol + '\'' +",build_status
393,0,0,1,0,0,0,"                "", host='"" + host + '\'' +",build_status
394,0,0,1,0,0,0,"                "", port="" + port +",build_status
395,0,0,1,0,0,0,"                "", username='"" + username + '\'' +",build_status
396,0,0,1,0,0,0,"                "", password=**********"" +",build_status
397,0,0,1,0,0,0,                '}';,build_status
398,0,0,1,0,0,0,"25,7 @@ public class ProxyConfig {",build_status
399,0,0,1,0,0,0, protocol + '\'' +,build_status
400,0,0,1,0,0,0, host + '\'' +,build_status
401,0,0,1,0,0,0, port +,build_status
402,0,0,1,0,0,0, username + '\'' +,build_status
403,0,0,1,0,0,0,"                (useAuthentication()? "", with username/passport authentication"" : """") +",build_status
404,0,0,1,0,0,0,"223,9 @@ final class DefaultNodeAndNPMInstaller implements NodeAndNPMInstaller {",build_status
405,0,0,1,0,0,0,"normalize(""/node/with_new_path.sh""));",build_status
406,0,0,1,0,0,0,"            pw.println(""#!/bin/sh"");",build_status
407,0,0,1,1,0,0,"            pw.println(""export PATH=\""$(dirname $(readlink -f $0)):$PATH\"""");",build_status
408,0,0,1,0,0,0,"            pw.println(""\""$@\"""");",build_status
409,0,0,1,0,0,0,script);,build_status
410,0,0,1,0,0,0,import java.util.Arrays;,build_status
411,0,0,1,0,0,0,"12,6 @@ final class DefaultGruntRunner extends NodeTaskExecutor implements GruntRunner {",build_status
412,0,0,1,0,0,0,"        super(TASK_NAME, TASK_LOCATION, workingDirectory, platform, Arrays.asList(""--no-color""));",build_status
413,0,0,1,0,0,0,"12,6 @@ final class DefaultKarmaRunner extends NodeTaskExecutor implements KarmaRunner {",build_status
414,0,0,1,0,0,0,"        super(TASK_NAME, TASK_LOCATION, workingDirectory, platform, Arrays.asList(""--no-colors""));",build_status
415,0,0,1,0,0,0,"18,15 @@ abstract class NodeTaskExecutor {",build_status
416,0,0,1,0,0,0,    private final List<String> additionalArguments;,build_status
417,0,0,1,0,0,0,"    public NodeTaskExecutor(String taskName, String taskLocation, File workingDirectory, Platform platform, List<String> additionalArguments) {",build_status
418,0,0,1,0,0,0,        this.additionalArguments = additionalArguments;,build_status
419,0,0,1,0,0,0,"50,10 @@ abstract class NodeTaskExecutor {",build_status
420,0,0,1,0,0,0,        for(String argument: additionalArguments){,build_status
421,0,0,1,0,0,0,            if(!arguments.contains(argument)){,build_status
422,0,0,1,0,0,0,                arguments.add(argument);,build_status
423,0,0,1,0,0,0,"12,6 @@ final class DefaultNpmRunner extends NodeTaskExecutor implements NpmRunner {",build_status
424,0,0,1,0,0,0,"        super(TASK_NAME, TASK_LOCATION, workingDirectory, platform, Arrays.asList(""--color=false""));",build_status
425,0,0,1,0,0,0,    <version>0.0.11</version>,build_status
426,0,0,1,0,0,0,"22,144 @@ running common javascript tasks such as minification, obfuscation, compression,",build_status
427,0,0,1,0,0,0,```xml,build_status
428,0,0,1,0,0,0,<plugins>,build_status
429,0,0,1,0,0,0,    <plugin>,build_status
430,0,0,1,0,0,0,        <groupId>com.github.eirslett</groupId>,build_status
431,0,0,1,0,0,0,        <artifactId>frontend-maven-plugin</artifactId>,build_status
432,0,0,1,0,0,0,        <version>0.0.11</version>,build_status
433,0,0,1,0,0,0,        ...,build_status
434,0,0,1,0,0,0,    </plugin>,build_status
435,0,0,1,0,0,0,...,build_status
436,0,0,1,0,0,0,# Usage,build_status
437,0,0,1,0,0,0,### Working directory,build_status
438,0,0,1,0,0,0,"The default  The working directory is where you've put `package.json`, and `Gruntfile.js` etc. The default working directory is your project's base directory (the same directory as your `pom.xml`). You can change the working directory if you want:",build_status
439,0,0,1,0,0,0,<plugin>,build_status
440,0,0,1,0,0,0,    <version>...</version>,build_status
441,0,0,1,0,0,0,    <!-- optional -->,build_status
442,0,0,1,0,0,0,    <configuration>,build_status
443,0,0,1,0,0,0,        <workingDirectory>src/main/frontend</workingDirectory>,build_status
444,0,0,1,0,0,0,    </configuration>,build_status
445,0,0,1,0,0,0,    <executions>,build_status
446,0,0,1,0,0,0,      ...,build_status
447,0,0,1,0,0,0,    </executions>,build_status
448,0,0,1,0,0,0,</plugin>,build_status
449,0,0,1,0,0,0,### Installing node and npm,build_status
450,0,0,1,0,0,0,"The versions of Node and npm are downloaded from http://nodejs.org/dist, extracted and put into a `node` folder created in your working directory. (Remember to gitignore the `node` folder, unless you actually want to commit it)",build_status
451,0,0,1,0,0,0,"Node/npm will only be ""installed"" locally to your project. It will not be installed globally on the whole system (and it will not interfere with any Node/npm installations already present.)",build_status
452,0,0,1,0,0,0,<execution>,build_status
453,0,0,1,0,0,0,"    <!-- optional: you don't really need execution ids,",build_status
454,0,0,1,0,0,0,    but it looks nice in your build log. -->,build_status
455,2,0,1,0,0,0,    <id>install node and npm</id>,build_status
456,0,0,1,0,0,0,    <goals>,build_status
457,0,0,1,0,0,0,        <goal>install-node-and-npm</goal>,build_status
458,0,0,1,0,0,0,    </goals>,build_status
459,0,0,1,0,0,0,"    <!-- optional: default phase is ""generate-resources"" -->",build_status
460,0,0,1,0,0,0,    <phase>generate-resources</phase>,build_status
461,0,0,1,0,0,0,        <nodeVersion>v0.10.18</nodeVersion>,build_status
462,0,0,1,0,0,0,        <npmVersion>1.3.8</npmVersion>,build_status
463,0,0,1,0,0,0,</execution>,build_status
464,0,0,1,0,0,0,__Proxy settings:__ If you need to download Node/npm through a proxy: [configure your Maven proxy settings](http://maven.apache.org/guides/mini/guide-proxies.html) in ~/.m2/settions.xml. This plugin will use the same proxy settings as Maven.,build_status
465,0,0,1,0,0,0,### Running npm,build_status
466,0,0,1,0,0,0,All npm modules will be installed in the `node_modules` folder in your working directory.,build_status
467,0,0,1,0,0,0,"By default, no colors will be shown in the log.",build_status
468,2,0,1,0,0,0,    <id>npm install</id>,build_status
469,0,0,1,0,0,0,        <goal>npm</goal>,build_status
470,0,0,1,0,0,0,        <!-- optional: The default argument is actually,build_status
471,0,0,1,0,0,0,"        ""install"", so unless you need to run some other npm command,",build_status
472,0,0,1,0,0,0,        you can remove this whole <configuration> section.,build_status
473,0,0,1,0,0,0,        -->,build_status
474,0,0,1,0,0,0,        <arguments>install</arguments>,build_status
475,0,0,1,0,0,0,### Running Grunt,build_status
476,0,0,1,0,0,0,It will run Grunt according to the `Gruntfile.js` in your working directory.,build_status
477,2,0,1,0,0,0,    <id>grunt build</id>,build_status
478,0,0,1,0,0,0,        <goal>grunt</goal>,build_status
479,0,0,1,0,0,0,"    <!-- optional: the default phase is ""generate-resources"" -->",build_status
480,0,0,1,0,0,0,"        <!-- optional: if not specified, it will run Grunt's default",build_status
481,0,0,1,0,0,0,        task (and you can remove this whole <configuration> section.) -->,build_status
482,0,0,1,0,0,0,        <arguments>build</arguments>,build_status
483,0,0,1,0,0,0,### Running Karma,build_status
484,2,0,1,0,0,0,    <id>javascript tests</id>,build_status
485,0,0,1,0,0,0,        <goal>karma</goal>,build_status
486,0,0,1,0,0,0,"    <!-- optional: the default plase is ""test"". Some developers",build_status
487,0,0,1,0,0,0,"    choose to run karma in the ""integration-test"" phase. -->",build_status
488,0,0,1,0,0,0,    <phase>test</phase>,build_status
489,0,0,1,0,0,0,"        <!-- optional: the default is ""karma.conf.js"" in your working directory -->",build_status
490,0,0,1,0,0,0,        <karmaConfPath>src/test/javascript/karma.conf.ci.js</karmaConfPath>,build_status
491,0,0,1,0,0,0,"__Skipping tests:__ If you run maven with the `-DskipTests` flag, karma tests will be skipped.",build_status
492,0,0,1,0,0,0,"__Why karma.conf.ci.js?__ When using Karma, you should have two separate",build_status
493,0,0,1,0,0,0,configurations: `karma.conf.js` and `karma.conf.ci.js`. (The second one should inherit configuration,build_status
494,0,0,1,0,0,0,"from the first one, and override some options. The example project shows you how to set it up.)",build_status
495,0,0,1,0,0,0,"The idea is that you use `karma.conf.js` while developing (using watch/livereload etc.), and",build_status
496,0,0,1,0,0,0,"`karma.conf.ci.js` when building - for example, when building, it should only run karma once,",build_status
497,0,0,1,0,0,0,"it should generate xml reports, it should run only in PhantomJS, and/or it should generate",build_status
498,0,0,1,0,0,0,code coverage reports.,build_status
499,0,0,1,0,0,0,"__Running Karma through Grunt:__ You may choose to run [Karma directly through Grunt instead](https://github.com/karma-runner/grunt-karma),",build_status
500,0,0,1,0,0,0,as part of the `grunt` execution. That will help to separate your frontend and backend builds even more.,build_status
501,0,0,1,0,0,0,`mvn clean install`,build_status
502,0,0,1,0,0,0,"41,7 @@ final class DefaultFileDownloader implements FileDownloader {",build_status
503,0,0,1,0,0,0,            new File(FilenameUtils.getFullPathNoEndSeparator(destination)).mkdirs();,build_status
504,0,0,1,0,0,0,"224,13 @@ final class DefaultNodeAndNPMInstaller implements NodeAndNPMInstaller {",build_status
505,0,0,1,0,0,0,            if(platform.isMac()) {,build_status
506,0,0,1,0,0,0,                // issue 23: readlink not working on mac osx,build_status
507,0,0,1,1,0,0,"                pw.println(""export PATH=\""$(dirname $(python -c 'import os,sys;print os.path.realpath(sys.argv[1])' $0)):$PATH\"""");",build_status
508,0,0,1,0,0,0,            else {,build_status
509,0,0,1,1,0,0,"                pw.println(""export PATH=\""$(dirname $(readlink -f $0)):$PATH\"""");",build_status
510,0,0,1,0,0,0,++ b/frontend-plugin-core/src/main/java/com/github/eirslett/maven/plugins/frontend/lib/Platform.java,build_status
511,0,0,1,0,0,0,"52,10 @@ class Platform {",build_status
512,0,0,1,0,0,0,    public boolean isMac(){,build_status
513,0,0,1,0,0,0,        return os == OS.Mac;,build_status
514,0,0,1,0,0,0,"27,7 @@ Include the plugin as a dependency in your Maven project.",build_status
515,0,0,1,0,0,0,        <version>0.0.13</version>,build_status
516,0,0,1,0,0,0,"72,8 @@ Node/npm will only be ""installed"" locally to your project. It will not be instal",build_status
517,0,0,1,0,0,0,        <!-- optional: where to download node and npm from. Defaults to http://nodejs.org/dist/.,build_status
518,0,0,1,0,0,0,        <downloadRoot>http://myproxy.example.org/nodejs/dist/</downloadRoot>,build_status
519,0,0,1,0,0,0,"22,12 @@ public final class InstallNodeAndNpmMojo extends AbstractMojo {",build_status
520,0,0,1,0,0,0,"    @Parameter(property = ""downloadRoot"", required = false, defaultValue = """")",build_status
521,0,0,1,0,0,0,    private String downloadRoot;,build_status
522,0,0,1,0,0,0,"48,7 @@ public final class InstallNodeAndNpmMojo extends AbstractMojo {",build_status
523,0,0,1,0,0,0,"            new FrontendPluginFactory(workingDirectory, proxyConfig).getNodeAndNPMInstaller().install(nodeVersion, npmVersion, downloadRoot);",build_status
524,0,0,1,0,0,0,"22,9 @@ import java.nio.channels.Channels;",build_status
525,0,0,1,0,0,0,    public DownloadException(String message){,build_status
526,0,0,1,0,0,0,        super(message);,build_status
527,0,0,1,0,0,0,"44,10 @@ final class DefaultFileDownloader implements FileDownloader {",build_status
528,0,0,1,0,0,0,            int statusCode = response.getStatusLine().getStatusCode();,build_status
529,0,0,1,0,0,0,            if(statusCode != 200){,build_status
530,0,0,1,0,0,0,"                throw new DownloadException(""Got error code ""+ statusCode +"" from the server."");",build_status
531,0,0,1,0,0,0,"13,12 @@ import static com.github.eirslett.maven.plugins.frontend.lib.Utils.normalize;",build_status
532,0,0,1,0,0,0,"    void install(String nodeVersion, String npmVersion, String downloadRoot) throws InstallationException;",build_status
533,0,0,1,0,0,0,"    private static final String DEFAULT_DOWNLOAD_ROOT = ""http://nodejs.org/dist/"";",build_status
534,0,0,1,0,0,0,"35,28 @@ final class DefaultNodeAndNPMInstaller implements NodeAndNPMInstaller {",build_status
535,0,0,1,0,0,0,"        new NodeAndNPMInstallAction(nodeVersion, npmVersion, null).install();",build_status
536,0,0,1,0,0,0,"    public void install(String nodeVersion, String npmVersion, String downloadRoot) throws InstallationException {",build_status
537,0,0,1,0,0,0,        if(downloadRoot == null || downloadRoot.isEmpty()){,build_status
538,0,0,1,0,0,0,            downloadRoot = DEFAULT_DOWNLOAD_ROOT;,build_status
539,0,0,1,0,0,0,"        new NodeAndNPMInstallAction(nodeVersion, npmVersion, downloadRoot).install();",build_status
540,0,0,1,0,0,0,"        private static final String VERSION = ""version"";",build_status
541,0,0,1,0,0,0,        private final String downloadRoot;,build_status
542,0,0,1,0,0,0,"        public NodeAndNPMInstallAction(String nodeVersion, String npmVersion, String downloadRoot) {",build_status
543,0,0,1,0,0,0,            this.downloadRoot = downloadRoot;,build_status
544,0,0,1,0,0,0,"141,7 @@ final class DefaultNodeAndNPMInstaller implements NodeAndNPMInstaller {",build_status
545,0,0,1,0,0,0, npmVersion);,build_status
546,0,0,1,0,0,0,"""npm/npm-""+npmVersion+"".tgz"";",build_status
547,0,0,1,0,0,0,"                final String downloadUrl = downloadRoot +""npm/npm-""+npmVersion+"".tgz"";",build_status
548,0,0,1,0,0,0," File.separator + ""npm.tar.gz"";",build_status
549,0,0,1,0,0,0,"""/node"");",build_status
550,0,0,1,0,0,0,"159,7 @@ final class DefaultNodeAndNPMInstaller implements NodeAndNPMInstaller {",build_status
551,0,0,1,0,0,0, nodeVersion);,build_status
552,0,0,1,0,0,0, platform.getNodeDownloadFilename(nodeVersion);,build_status
553,0,0,1,0,0,0,                downloadUrl = downloadRoot + platform.getNodeDownloadFilename(nodeVersion);,build_status
554,0,0,1,0,0,0," File.separator + ""node_tmp"");",build_status
555,0,0,1,0,0,0, tmpDirectory);,build_status
556,0,0,1,0,0,0,"206,7 @@ final class DefaultNodeAndNPMInstaller implements NodeAndNPMInstaller {",build_status
557,0,0,1,0,0,0,                final String downloadUrl = downloadRoot + platform.getNodeDownloadFilename(nodeVersion);,build_status
558,0,0,1,0,0,0,"""\\node"").mkdirs();",build_status
559,0,0,1,0,0,0,        <version>0.0.14</version>,build_status
560,0,0,1,0,0,0,++ b/frontend-plugin-core/src/main/java/com/github/eirslett/maven/plugins/frontend/lib/ProcessExecutor.java,build_status
561,0,0,1,0,0,0,"57,15 @@ final class ProcessExecutor {",build_status
562,0,0,1,0,0,0,"            final Thread infoLogThread = InputStreamHandler.logInfo(process.getInputStream(), logger);",build_status
563,0,0,1,0,0,0,            infoLogThread.start();,build_status
564,0,0,1,0,0,0,"            final Thread errorLogThread = InputStreamHandler.logError(process.getErrorStream(), logger);",build_status
565,0,0,1,0,0,0,            errorLogThread.start();,build_status
566,0,0,1,0,0,1,            int result = process.waitFor();,build_status
567,0,0,1,0,0,0,            infoLogThread.join();,build_status
568,0,0,1,0,0,0,            errorLogThread.join();,build_status
569,0,0,1,0,0,1,            return result;,build_status
570,0,0,1,0,0,0,"79,7 @@ final class ProcessExecutor {",build_status
571,0,0,1,0,0,0,"workingDirectory+""\\node;%PATH% &""), command);",build_status
572,0,0,1,0,0,0,            return command;,build_status
573,0,0,1,0,0,0,"""/node/with_new_path.sh""), command);",build_status
574,0,0,1,0,0,0,[Here is an example for you!](https://github.com/eirslett/frontend-maven-plugin/tree/master/frontend-maven-plugin/src/it/example%20project),build_status
575,0,0,1,0,0,0,"35,7 @@ Include the plugin as a dependency in your Maven project.",build_status
576,0,0,1,0,0,0,https://github.com/eirslett/frontend-maven-plugin/blob/master/frontend-maven-plugin/src/it/example%20project/pom.xml,build_status
577,0,0,1,0,0,0,"179,7 @@ as part of the `grunt` or `gulp` execution. That will help to separate your fron",build_status
578,0,1,1,0,0,0,"available on the command line. If you want that, use [those helper scripts](https://github.com/eirslett/frontend-maven-plugin/tree/master/frontend-maven-plugin/src/it/example%20project/helper-scripts)!",build_status
579,0,0,1,0,0,0,"165,9 @@ By default, no colors will be shown in the log.",build_status
580,0,0,1,0,3,0,"__Ignoring failed tests:__ If you want to ignore test failures run maven with the `-Dmaven-frontend-plugin.testFailureIgnore` flag, karma test results will not stop the build but test results will remain",build_status
581,0,0,1,0,1,0,in test output files. Suitable for continuous integration tool builds.,build_status
582,0,0,1,0,0,0,"34,12 @@ public final class KarmaRunMojo extends AbstractMojo {",build_status
583,0,0,1,0,1,0,     * Whether you should continue build when some test will fail (default is false),build_status
584,0,0,1,0,0,0,"    @Parameter(property = ""maven-frontend-plugin.testFailureIgnore"", required = false, defaultValue = ""false"")",build_status
585,0,0,1,0,0,0,    private Boolean testFailureIgnore;,build_status
586,0,0,1,0,0,0,"51,11 @@ public final class KarmaRunMojo extends AbstractMojo {",build_status
587,0,0,1,0,0,0,			if (testFailureIgnore) {,build_status
588,0,0,1,0,1,0,"				LoggerFactory.getLogger(KarmaRunMojo.class).warn(""There are ignored test failures/errors for: "" + workingDirectory);",build_status
589,0,0,1,0,0,0,			} else {,build_status
590,0,0,1,0,0,0,            	throw new MojoFailureException(e.getMessage());,build_status
591,0,0,1,0,0,0,			},build_status
592,0,0,1,0,0,0,"37,7 @@ public final class KarmaRunMojo extends AbstractMojo {",build_status
593,0,0,1,0,0,0,"    @Parameter(property = ""testFailureIgnore"", required = false, defaultValue = ""false"")",build_status
594,0,0,1,0,0,0,        <version>0.0.15</version>,build_status
595,0,0,1,0,0,0,"20,11 @@ final class DefaultNpmRunner extends NodeTaskExecutor implements NpmRunner {",build_status
596,0,0,1,0,0,0, proxy.getUri().toString());,build_status
597,0,0,1,0,0,0,            if(proxy.isSecure()){,build_status
598,0,0,1,0,0,0,"                arguments.add(""--https-proxy="" + proxy.getUri().toString());",build_status
599,0,0,1,0,0,0,            } else {,build_status
600,0,0,1,0,0,0,"                arguments.add(""--proxy="" + proxy.getUri().toString());",build_status
601,0,0,1,0,0,0,"31,10 @@ public class ProxyConfig {",build_status
602,0,0,1,0,0,0,    public boolean isSecure(){,build_status
603,0,0,1,0,0,0,"        return ""https"".equals(protocol);",build_status
604,0,0,1,0,0,0,os:,build_status
605,0,0,1,0,0,0,  - linux,build_status
606,0,0,1,0,0,0,  - osx,build_status
607,0,0,1,0,0,0,"29,7 @@ Include the plugin as a dependency in your Maven project.",build_status
608,0,0,1,0,0,0,        <version>0.0.16</version>,build_status
609,0,0,1,0,0,0,"2,8 @@ OS X Build: (Travis CI) [![Build Status](https://travis-ci.org/eirslett/frontend",build_status
610,0,0,1,0,0,0,Linux Build: (CloudBees) [![Build status](https://eirslett.ci.cloudbees.com/buildStatus/icon?job=Frontend%20maven%20plugin)](https://eirslett.ci.cloudbees.com/job/Frontend%20maven%20plugin/),build_status
611,0,0,1,0,0,0,"76,16 @@ final class ProcessExecutor {",build_status
612,0,0,1,0,0,0,"        String pathVarName = ""PATH"";",build_status
613,0,0,1,0,0,0,        String pathVarValue = environment.get(pathVarName);,build_status
614,0,0,1,0,0,0,        if (platform.isWindows()) {,build_status
615,0,0,1,0,0,0,            for (String key:environment.keySet()) {,build_status
616,0,0,1,0,0,0,"                if (""PATH"".equalsIgnoreCase(key)) {",build_status
617,0,0,1,0,0,0,                    pathVarName = key;,build_status
618,0,0,1,0,0,0,                    pathVarValue = environment.get(key);,build_status
619,0,0,1,0,0,0,                },build_status
620,0,0,1,0,0,0," File.separator + ""node"");",build_status
621,0,0,1,0,0,0,"150,19 @@ final class DefaultNodeAndNPMInstaller implements NodeAndNPMInstaller {",build_status
622,0,0,1,0,0,0," downloadUrl + "" to "" + targetName);",build_status
623,0,0,1,0,0,0,"                // We need to delete the existing npm directory first so we clean out any old files, and",build_status
624,0,0,1,0,0,0,                // so we can rename the package directory below.,build_status
625,0,0,1,0,0,0,"                File npmDirectory = new File(workingDirectory, ""./node/npm"");",build_status
626,0,0,1,0,0,0,                try {,build_status
627,0,0,1,0,0,0,                    FileUtils.deleteDirectory(npmDirectory);,build_status
628,0,0,1,0,0,0,                } catch (IOException e) {,build_status
629,0,0,1,0,0,0,"                    logger.warn(""Failed to delete existing NPM installation."");",build_status
630,0,0,1,0,0,0,"150,10 @@ final class DefaultNodeAndNPMInstaller implements NodeAndNPMInstaller {",build_status
631,0,0,1,0,0,0,"31,7 @@ Include the plugin as a dependency in your Maven project.",build_status
632,0,0,1,0,0,0,        <version>0.0.19</version>,build_status
633,0,0,1,0,0,0,"27,7 @@ public final class GruntMojo extends AbstractMojo {",build_status
634,0,0,1,0,0,0,"    @Parameter(property = ""frontend.grunt.arguments"")",build_status
635,0,0,1,0,0,0,++ b/frontend-maven-plugin/src/main/java/com/github/eirslett/maven/plugins/frontend/mojo/GulpMojo.java,build_status
636,0,0,1,0,0,0,"27,7 @@ public final class GulpMojo extends AbstractMojo {",build_status
637,0,0,1,0,0,0,"    @Parameter(property = ""frontend.gulp.arguments"")",build_status
638,0,0,1,0,0,0,"30,7 @@ public final class NpmMojo extends AbstractMojo {",build_status
639,0,0,1,0,0,0,"    @Parameter(defaultValue = ""install"", property = ""frontend.npm.arguments"", required = false)",build_status
640,0,0,1,0,0,0,        <version>0.0.20</version>,build_status
641,0,0,1,0,0,0,"39,31 @@ public final class NpmMojo extends AbstractMojo {",build_status
642,0,0,1,0,0,0,     * Skips the npm install,build_status
643,0,0,1,0,0,0,"    @Parameter(property = ""skip.npm"", defaultValue = ""false"", required = false)",build_status
644,0,0,1,0,0,0,    private Boolean skipNpm;,build_status
645,0,0,1,0,0,0,        if (skipNpm) {,build_status
646,0,0,1,0,0,0,"            getLog().info(""Skipping npm install"");",build_status
647,0,0,1,0,0,0,        else {,build_status
648,0,0,1,0,0,0,"            File packageJson = new File(workingDirectory, ""package.json"");",build_status
649,0,0,1,0,0,0,            if (buildContext == null || buildContext.hasDelta(packageJson) || !buildContext.isIncremental()) {,build_status
650,0,0,1,0,0,0,                    setSLF4jLogger(getLog());,build_status
651,0,0,1,0,0,0,                    ProxyConfig proxyConfig = MojoUtils.getProxyConfig(session);,build_status
652,0,0,1,0,0,0,"                    new FrontendPluginFactory(workingDirectory, proxyConfig).getNpmRunner().execute(arguments);",build_status
653,0,0,1,0,0,0,                } catch (TaskRunnerException e) {,build_status
654,0,0,1,0,0,0,"                    throw new MojoFailureException(""Failed to run task"", e);",build_status
655,0,0,1,0,0,0,"                getLog().info(""Skipping npm install as package.json unchanged"");",build_status
656,0,0,1,0,0,0,"54,6 @@ final class ProcessExecutor {",build_status
657,0,0,1,0,0,0,"96,10 @@ final class ProcessExecutor {",build_status
658,0,0,1,0,0,1,        StringBuilder result = new StringBuilder();,build_status
659,0,0,1,0,0,0," ""\n"");",build_status
660,0,0,1,0,0,1,"            result.append(line).append(""\n"");",build_status
661,0,0,1,0,0,0,++ b/frontend-maven-plugin/src/main/java/com/github/eirslett/maven/plugins/frontend/mojo/BowerMojo.java,build_status
662,0,0,1,0,0,0,"24,23 @@ public final class BowerMojo extends AbstractMojo {",build_status
663,0,0,1,0,0,0,     * Skips execution of this mojo.,build_status
664,0,0,1,0,0,0,"    @Parameter(property = ""skip.bower"", defaultValue = ""false"")",build_status
665,0,0,1,0,0,0,    private Boolean skip;,build_status
666,0,0,1,0,0,0,        if(!skip) {,build_status
667,0,0,1,0,0,0,            try {,build_status
668,0,0,1,0,0,0,                MojoUtils.setSLF4jLogger(getLog());,build_status
